alert_id,symbol,direction,entry,exit,outcome,mfe,mae,r,regime,risk_score,phase2_action
REPLAY_003136,NQM6.CME@RITHMIC,LONG,28568.5,28574.5,TARGET1,6.0,0.0,1.5,BALANCE,0.8194992544877399,HOLD
REPLAY_003137,NQM6.CME@RITHMIC,SHORT,28575.25,28569.25,TARGET1,-0.75,6.0,1.5,BALANCE,0.7646506740804869,HOLD
REPLAY_003138,ESM6.CME@RITHMIC,LONG,7364.25,7364.25,NO_EXIT,2.5,-0.75,0.0,BALANCE,0.28304166979716977,HOLD
REPLAY_003139,ESM6.CME@RITHMIC,SHORT,7364.75,7364.75,NO_EXIT,-2.0,1.25,0.0,BALANCE,0.6377439406542695,HOLD
REPLAY_003140,ESM6.CME@RITHMIC,LONG,7364.75,7364.75,NO_EXIT,2.0,-1.25,0.0,BALANCE,0.6947552734801342,HOLD
REPLAY_003141,ESM6.CME@RITHMIC,SHORT,7365.0,7365.0,NO_EXIT,-1.75,1.5,0.0,BALANCE,0.7560967003619521,HOLD
REPLAY_003142,ESM6.CME@RITHMIC,SHORT,7364.0,7364.0,NO_EXIT,-2.75,0.5,0.0,BALANCE,0.5528636291550993,HOLD
REPLAY_003143,NQM6.CME@RITHMIC,LONG,28563.75,28569.75,TARGET1,6.25,-2.75,1.5,BALANCE,0.4947117190045513,HOLD
REPLAY_003144,ESM6.CME@RITHMIC,LONG,7363.75,7363.75,NO_EXIT,3.0,0.0,0.0,BALANCE,0.4967117922683449,HOLD
REPLAY_003145,ESM6.CME@RITHMIC,SHORT,7364.75,7364.75,NO_EXIT,-2.0,0.5,0.0,BALANCE,0.5077247847393263,HOLD
REPLAY_003146,ESM6.CME@RITHMIC,SHORT,7365.5,7365.5,NO_EXIT,-1.25,1.0,0.0,BALANCE,0.803361965667272,HOLD
REPLAY_003147,NQM6.CME@RITHMIC,SHORT,28569.25,28563.25,TARGET1,-3.0,6.25,1.5,BALANCE,0.28218917775346997,HOLD
REPLAY_003148,ESM6.CME@RITHMIC,LONG,7366.0,7366.0,NO_EXIT,0.75,-1.5,0.0,BALANCE,0.3967910620659935,HOLD
REPLAY_003149,NQM6.CME@RITHMIC,LONG,28570.5,28566.5,STOP,1.75,-4.5,-1.0,BALANCE,0.6494788286302409,HOLD
REPLAY_003150,ESM6.CME@RITHMIC,LONG,7365.5,7365.5,NO_EXIT,0.5,-1.25,0.0,BALANCE,0.6382707388055336,HOLD
REPLAY_003151,ESM6.CME@RITHMIC,LONG,7365.25,7365.25,NO_EXIT,0.75,-1.0,0.0,BALANCE,0.2630550811534986,HOLD
REPLAY_003152,NQM6.CME@RITHMIC,SHORT,28564.0,28558.0,TARGET1,-1.25,6.0,1.5,BALANCE,0.7641315774545425,HOLD
REPLAY_003153,ESM6.CME@RITHMIC,LONG,7365.75,7365.75,NO_EXIT,0.25,-2.25,0.0,BALANCE,0.6265328093919024,HOLD
REPLAY_003154,ESM6.CME@RITHMIC,SHORT,7365.5,7365.5,NO_EXIT,-0.5,2.25,0.0,BALANCE,0.3732228179575492,HOLD
REPLAY_003155,NQM6.CME@RITHMIC,LONG,28562.75,28558.75,STOP,2.25,-4.25,-1.0,BALANCE,0.27730442570546654,HOLD
REPLAY_003156,NQM6.CME@RITHMIC,LONG,28563.0,28559.0,STOP,2.0,-4.0,-1.0,BALANCE,0.7171134437493959,HOLD
REPLAY_003157,ESM6.CME@RITHMIC,SHORT,7365.0,7365.0,NO_EXIT,-0.75,1.75,0.0,BALANCE,0.3315812258255214,HOLD
REPLAY_003158,ESM6.CME@RITHMIC,LONG,7365.0,7365.0,NO_EXIT,0.75,-1.75,0.0,BALANCE,0.35749174721650795,HOLD
REPLAY_003159,ESM6.CME@RITHMIC,SHORT,7364.75,7364.75,NO_EXIT,-1.0,1.5,0.0,BALANCE,0.4205123104976863,HOLD
REPLAY_003160,ESM6.CME@RITHMIC,SHORT,7365.0,7365.0,NO_EXIT,-0.75,2.0,0.0,BALANCE,0.37035308096904523,HOLD
REPLAY_003161,ESM6.CME@RITHMIC,SHORT,7365.75,7365.75,NO_EXIT,0.0,3.0,0.0,BALANCE,0.8202116552672414,HOLD
REPLAY_003162,ESM6.CME@RITHMIC,LONG,7364.25,7364.25,NO_EXIT,1.0,-1.5,0.0,BALANCE,0.6050915963655032,HOLD
REPLAY_003163,ESM6.CME@RITHMIC,SHORT,7364.75,7364.75,NO_EXIT,-0.5,2.0,0.0,BALANCE,0.38085110823938256,HOLD
REPLAY_003164,ESM6.CME@RITHMIC,LONG,7365.0,7365.0,NO_EXIT,0.25,-2.25,0.0,BALANCE,0.8484900828621978,HOLD
REPLAY_003165,NQM6.CME@RITHMIC,SHORT,28553.75,28557.75,STOP,-4.0,2.0,-1.0,BALANCE,0.3728298081666658,HOLD
REPLAY_003166,NQM6.CME@RITHMIC,LONG,28555.75,28551.75,STOP,2.5,-4.0,-1.0,BALANCE,0.28161697263429064,HOLD
REPLAY_003167,ESM6.CME@RITHMIC,LONG,7363.75,7363.75,NO_EXIT,2.25,-1.0,0.0,BALANCE,0.5120691636069047,HOLD
REPLAY_003168,ESM6.CME@RITHMIC,LONG,7363.75,7363.75,NO_EXIT,2.5,-1.0,0.0,BALANCE,0.5521823327735025,HOLD
REPLAY_003169,ESM6.CME@RITHMIC,SHORT,7363.75,7363.75,NO_EXIT,-3.0,1.0,0.0,BALANCE,0.7306589107898402,HOLD
REPLAY_003170,ESM6.CME@RITHMIC,LONG,7364.5,7364.5,NO_EXIT,2.5,-1.75,0.0,BALANCE,0.7870033500228946,HOLD
REPLAY_003171,ESM6.CME@RITHMIC,LONG,7364.5,7364.5,NO_EXIT,2.5,-1.75,0.0,BALANCE,0.6160456353890179,HOLD
REPLAY_003172,ESM6.CME@RITHMIC,LONG,7363.5,7363.5,NO_EXIT,3.75,-0.75,0.0,BALANCE,0.5386638980989302,HOLD
REPLAY_003173,NQM6.CME@RITHMIC,SHORT,28551.75,28555.75,STOP,-4.25,0.25,-1.0,BALANCE,0.7002861276558286,HOLD
REPLAY_003174,ESM6.CME@RITHMIC,SHORT,7363.25,7367.25,STOP,-4.0,0.5,-1.0,BALANCE,0.5767407128234874,HOLD
REPLAY_003175,ESM6.CME@RITHMIC,LONG,7363.25,7363.25,NO_EXIT,4.75,-0.5,0.0,BALANCE,0.6660491659498669,HOLD
REPLAY_003176,ESM6.CME@RITHMIC,SHORT,7363.5,7367.5,STOP,-4.0,0.25,-1.0,BALANCE,0.8192946566939061,HOLD
REPLAY_003177,ESM6.CME@RITHMIC,SHORT,7364.0,7368.0,STOP,-4.0,0.25,-1.0,BALANCE,0.41088601910412104,HOLD
REPLAY_003178,ESM6.CME@RITHMIC,LONG,7364.25,7364.25,NO_EXIT,4.25,0.0,0.0,BALANCE,0.26849878823549256,HOLD
REPLAY_003179,ESM6.CME@RITHMIC,LONG,7365.0,7365.0,NO_EXIT,3.5,0.0,0.0,BALANCE,0.7750882228607663,HOLD
REPLAY_003180,NQM6.CME@RITHMIC,SHORT,28568.75,28572.75,STOP,-4.0,5.0,-1.0,BALANCE,0.6339956524172082,HOLD
REPLAY_003181,NQM6.CME@RITHMIC,LONG,28569.5,28565.5,STOP,0.75,-4.0,-1.0,BALANCE,0.739732181689782,HOLD
REPLAY_003182,NQM6.CME@RITHMIC,SHORT,28564.5,28568.5,STOP,-4.0,0.75,-1.0,BALANCE,0.49186826409988865,HOLD
REPLAY_003183,ESM6.CME@RITHMIC,SHORT,7366.25,7366.25,NO_EXIT,-2.25,0.0,0.0,BALANCE,0.35040931257705155,HOLD
REPLAY_003184,ESM6.CME@RITHMIC,LONG,7366.5,7366.5,NO_EXIT,2.0,-0.25,0.0,BALANCE,0.6395057182326618,HOLD
REPLAY_003185,ESM6.CME@RITHMIC,LONG,7366.5,7366.5,NO_EXIT,2.0,-0.25,0.0,BALANCE,0.268413038517041,HOLD
REPLAY_003186,ESM6.CME@RITHMIC,SHORT,7367.0,7367.0,NO_EXIT,-1.5,0.5,0.0,BALANCE,0.2619447166755983,HOLD
REPLAY_003187,ESM6.CME@RITHMIC,SHORT,7367.5,7367.5,NO_EXIT,-1.0,1.5,0.0,BALANCE,0.3802632808825696,HOLD
REPLAY_003188,NQM6.CME@RITHMIC,SHORT,28574.0,28568.0,TARGET1,-0.75,6.0,1.5,BALANCE,0.7235495821309699,HOLD
REPLAY_003189,ESM6.CME@RITHMIC,LONG,7367.5,7367.5,NO_EXIT,1.0,-2.0,0.0,BALANCE,0.6522414819801858,HOLD
REPLAY_003190,ESM6.CME@RITHMIC,SHORT,7368.0,7368.0,NO_EXIT,-0.5,2.5,0.0,BALANCE,0.8034869013869734,HOLD
REPLAY_003191,NQM6.CME@RITHMIC,SHORT,28572.75,28566.75,TARGET1,-1.0,6.0,1.5,BALANCE,0.3438210327515142,HOLD
REPLAY_003192,ESM6.CME@RITHMIC,LONG,7368.0,7368.0,NO_EXIT,0.5,-2.75,0.0,BALANCE,0.25142008118489556,HOLD
REPLAY_003193,NQM6.CME@RITHMIC,LONG,28565.5,28571.5,TARGET1,6.0,-2.25,1.5,BALANCE,0.37333418463051266,HOLD
REPLAY_003194,ESM6.CME@RITHMIC,SHORT,7367.0,7367.0,NO_EXIT,-1.5,1.75,0.0,BALANCE,0.35155810704200596,HOLD
REPLAY_003195,NQM6.CME@RITHMIC,LONG,28566.75,28572.75,TARGET1,6.0,-0.25,1.5,BALANCE,0.5843019237458271,HOLD
REPLAY_003196,NQM6.CME@RITHMIC,SHORT,28569.75,28573.75,STOP,-4.0,3.25,-1.0,BALANCE,0.8172580294166903,HOLD
REPLAY_003197,ESM6.CME@RITHMIC,LONG,7367.5,7367.5,NO_EXIT,1.0,-2.75,0.0,BALANCE,0.6521818252500281,HOLD
REPLAY_003198,ESM6.CME@RITHMIC,SHORT,7368.0,7368.0,NO_EXIT,-0.5,3.25,0.0,BALANCE,0.7754750623066382,HOLD
REPLAY_003199,ESM6.CME@RITHMIC,SHORT,7367.75,7367.75,NO_EXIT,-0.25,3.25,0.0,BALANCE,0.40843296719454564,HOLD
REPLAY_003200,ESM6.CME@RITHMIC,LONG,7366.75,7366.75,NO_EXIT,0.25,-2.25,0.0,BALANCE,0.5450637725016775,HOLD
REPLAY_003201,ESM6.CME@RITHMIC,LONG,7366.0,7366.0,NO_EXIT,1.0,-2.0,0.0,BALANCE,0.3514424791470477,HOLD
REPLAY_003202,ESM6.CME@RITHMIC,SHORT,7366.0,7366.0,NO_EXIT,-1.0,2.0,0.0,BALANCE,0.43769081257975034,HOLD
REPLAY_003203,ESM6.CME@RITHMIC,LONG,7365.75,7365.75,NO_EXIT,1.25,-1.75,0.0,BALANCE,0.6858407588982753,HOLD
REPLAY_003204,ESM6.CME@RITHMIC,LONG,7365.75,7365.75,NO_EXIT,1.25,-1.75,0.0,BALANCE,0.26715137888254825,HOLD
REPLAY_003205,ESM6.CME@RITHMIC,SHORT,7365.75,7365.75,NO_EXIT,-1.25,1.75,0.0,BALANCE,0.5795315629536578,HOLD
REPLAY_003206,ESM6.CME@RITHMIC,LONG,7365.75,7365.75,NO_EXIT,1.25,-1.75,0.0,BALANCE,0.6023801850768264,HOLD
REPLAY_003207,ESM6.CME@RITHMIC,LONG,7365.75,7365.75,NO_EXIT,1.0,-1.75,0.0,BALANCE,0.7865379667472875,HOLD
REPLAY_003208,ESM6.CME@RITHMIC,SHORT,7366.0,7366.0,NO_EXIT,-0.75,2.0,0.0,BALANCE,0.4601238371123551,HOLD
REPLAY_003209,NQM6.CME@RITHMIC,SHORT,28563.75,28557.75,TARGET1,-1.75,6.0,1.5,BALANCE,0.41431236474222277,HOLD
REPLAY_003210,ESM6.CME@RITHMIC,LONG,7365.75,7365.75,NO_EXIT,1.5,-1.75,0.0,BALANCE,0.6990849237251345,HOLD
REPLAY_003211,ESM6.CME@RITHMIC,LONG,7365.25,7365.25,NO_EXIT,2.25,-1.25,0.0,BALANCE,0.5334098386945014,HOLD
REPLAY_003212,ESM6.CME@RITHMIC,LONG,7365.25,7365.25,NO_EXIT,2.5,-1.25,0.0,BALANCE,0.6804905947640284,HOLD
REPLAY_003213,NQM6.CME@RITHMIC,LONG,28554.5,28560.5,TARGET1,6.0,0.0,1.5,BALANCE,0.5617524217791074,HOLD
REPLAY_003214,NQM6.CME@RITHMIC,SHORT,28556.5,28560.5,STOP,-4.0,1.25,-1.0,BALANCE,0.722060173162096,HOLD
REPLAY_003215,NQM6.CME@RITHMIC,LONG,28556.5,28562.5,TARGET1,6.0,-1.25,1.5,BALANCE,0.6686265328654003,HOLD
REPLAY_003216,ESM6.CME@RITHMIC,SHORT,7364.5,7364.5,NO_EXIT,-3.75,0.0,0.0,BALANCE,0.8365648756616827,HOLD
REPLAY_003217,NQM6.CME@RITHMIC,SHORT,28559.0,28563.0,STOP,-4.75,0.25,-1.0,BALANCE,0.7898561204554501,HOLD
REPLAY_003218,NQM6.CME@RITHMIC,LONG,28559.75,28565.75,TARGET1,6.0,-1.0,1.5,BALANCE,0.8435367495871059,HOLD
REPLAY_003219,NQM6.CME@RITHMIC,SHORT,28566.75,28570.75,STOP,-4.0,1.5,-1.0,BALANCE,0.5808171985510081,HOLD
REPLAY_003220,ESM6.CME@RITHMIC,LONG,7366.0,7366.0,NO_EXIT,2.5,-0.25,0.0,BALANCE,0.8282512304651444,HOLD
REPLAY_003221,ESM6.CME@RITHMIC,LONG,7366.25,7366.25,NO_EXIT,2.25,-0.25,0.0,BALANCE,0.603747581474281,HOLD
REPLAY_003222,ESM6.CME@RITHMIC,SHORT,7366.25,7366.25,NO_EXIT,-2.25,0.0,0.0,BALANCE,0.706333063937668,HOLD
REPLAY_003223,ESM6.CME@RITHMIC,LONG,7366.5,7366.5,NO_EXIT,2.0,0.0,0.0,BALANCE,0.2630943610227668,HOLD
REPLAY_003224,NQM6.CME@RITHMIC,SHORT,28569.5,28573.5,STOP,-4.0,1.5,-1.0,BALANCE,0.3100280119223387,HOLD
REPLAY_003225,NQM6.CME@RITHMIC,LONG,28569.25,28575.25,TARGET1,6.0,-1.25,1.5,BALANCE,0.6541886188542203,HOLD
REPLAY_003226,ESM6.CME@RITHMIC,SHORT,7367.5,7367.5,NO_EXIT,-1.25,0.5,0.0,BALANCE,0.455496767105409,HOLD
REPLAY_003227,NQM6.CME@RITHMIC,SHORT,28574.25,28578.25,STOP,-4.0,3.0,-1.0,BALANCE,0.5969385580011722,HOLD
REPLAY_003228,ESM6.CME@RITHMIC,SHORT,7368.0,7368.0,NO_EXIT,-1.0,1.0,0.0,BALANCE,0.7733106677351147,HOLD
REPLAY_003229,ESM6.CME@RITHMIC,LONG,7367.5,7367.5,NO_EXIT,1.5,-0.5,0.0,BALANCE,0.4146705211714499,HOLD
REPLAY_003230,ESM6.CME@RITHMIC,SHORT,7367.0,7367.0,NO_EXIT,-2.0,0.0,0.0,BALANCE,0.4662961542647782,HOLD
REPLAY_003231,ESM6.CME@RITHMIC,SHORT,7367.5,7367.5,NO_EXIT,-1.5,1.0,0.0,BALANCE,0.7937099039361127,HOLD
REPLAY_003232,ESM6.CME@RITHMIC,SHORT,7368.0,7368.0,NO_EXIT,-1.0,1.5,0.0,BALANCE,0.6975804551813602,HOLD
REPLAY_003233,NQM6.CME@RITHMIC,SHORT,28578.5,28572.5,TARGET1,-1.0,6.0,1.5,BALANCE,0.6934143146109999,HOLD
REPLAY_003234,NQM6.CME@RITHMIC,SHORT,28578.0,28572.0,TARGET1,-1.5,6.0,1.5,BALANCE,0.6611495117654101,HOLD
REPLAY_003235,NQM6.CME@RITHMIC,LONG,28577.25,28573.25,STOP,0.75,-4.0,-1.0,BALANCE,0.35591632843006826,HOLD
REPLAY_003236,ESM6.CME@RITHMIC,SHORT,7367.75,7367.75,NO_EXIT,-1.25,1.25,0.0,BALANCE,0.8211528787719554,HOLD
REPLAY_003237,ESM6.CME@RITHMIC,SHORT,7368.0,7368.0,NO_EXIT,-1.0,2.5,0.0,BALANCE,0.7160999376100133,HOLD
REPLAY_003238,ESM6.CME@RITHMIC,SHORT,7368.5,7368.5,NO_EXIT,-0.5,3.0,0.0,BALANCE,0.6829591222625436,HOLD
REPLAY_003239,NQM6.CME@RITHMIC,SHORT,28578.5,28572.5,TARGET1,-0.75,6.0,1.5,BALANCE,0.28215078846849234,HOLD
REPLAY_003240,ESM6.CME@RITHMIC,SHORT,7368.5,7368.5,NO_EXIT,-0.5,3.0,0.0,BALANCE,0.5601402048726861,HOLD
REPLAY_003241,ESM6.CME@RITHMIC,LONG,7368.5,7368.5,NO_EXIT,0.25,-3.25,0.0,BALANCE,0.5822176295799791,HOLD
REPLAY_003242,ESM6.CME@RITHMIC,SHORT,7367.75,7367.75,NO_EXIT,-0.25,3.0,0.0,BALANCE,0.48635912490965344,HOLD
REPLAY_003243,ESM6.CME@RITHMIC,LONG,7367.5,7367.5,NO_EXIT,0.25,-2.75,0.0,BALANCE,0.43799659867717927,HOLD
REPLAY_003244,ESM6.CME@RITHMIC,SHORT,7367.25,7367.25,NO_EXIT,-0.25,2.5,0.0,BALANCE,0.8403111670710807,HOLD
REPLAY_003245,ESM6.CME@RITHMIC,LONG,7366.75,7366.75,NO_EXIT,0.75,-2.0,0.0,BALANCE,0.255543458102964,HOLD
REPLAY_003246,ESM6.CME@RITHMIC,LONG,7366.75,7366.75,NO_EXIT,0.75,-2.0,0.0,BALANCE,0.6234426588013016,HOLD
REPLAY_003247,ESM6.CME@RITHMIC,SHORT,7366.75,7366.75,NO_EXIT,-0.75,2.0,0.0,BALANCE,0.5368693558158445,HOLD
REPLAY_003248,ESM6.CME@RITHMIC,LONG,7367.0,7367.0,NO_EXIT,0.75,-2.25,0.0,BALANCE,0.3131648208187697,HOLD
REPLAY_003249,ESM6.CME@RITHMIC,SHORT,7367.25,7367.25,NO_EXIT,-0.5,2.5,0.0,BALANCE,0.6284588325751692,HOLD
REPLAY_003250,ESM6.CME@RITHMIC,LONG,7367.0,7367.0,NO_EXIT,1.25,-2.25,0.0,BALANCE,0.8456939383759874,HOLD
REPLAY_003251,ESM6.CME@RITHMIC,LONG,7365.5,7365.5,NO_EXIT,3.0,-0.75,0.0,BALANCE,0.37433494487173397,HOLD
REPLAY_003252,ESM6.CME@RITHMIC,LONG,7366.25,7366.25,NO_EXIT,2.5,-1.5,0.0,BALANCE,0.6845843262786294,HOLD
REPLAY_003253,ESM6.CME@RITHMIC,SHORT,7365.75,7365.75,NO_EXIT,-3.25,1.0,0.0,BALANCE,0.5727466354028438,HOLD
REPLAY_003254,NQM6.CME@RITHMIC,SHORT,28571.75,28575.75,STOP,-4.0,4.25,-1.0,BALANCE,0.5998702053259853,HOLD
REPLAY_003255,ESM6.CME@RITHMIC,SHORT,7365.5,7365.5,NO_EXIT,-3.5,0.75,0.0,BALANCE,0.6606702730540172,HOLD
REPLAY_003256,ESM6.CME@RITHMIC,LONG,7365.0,7365.0,NO_EXIT,4.0,-0.25,0.0,BALANCE,0.5726468824057916,HOLD
REPLAY_003257,ESM6.CME@RITHMIC,SHORT,7365.5,7365.5,NO_EXIT,-3.5,0.5,0.0,BALANCE,0.6287603838049358,HOLD
REPLAY_003258,NQM6.CME@RITHMIC,SHORT,28574.5,28578.5,STOP,-4.0,1.5,-1.0,BALANCE,0.7011826185416213,HOLD
REPLAY_003259,ESM6.CME@RITHMIC,LONG,7366.0,7366.0,NO_EXIT,3.0,0.0,0.0,BALANCE,0.6139360943777199,HOLD
REPLAY_003260,ESM6.CME@RITHMIC,LONG,7366.5,7366.5,NO_EXIT,2.5,0.0,0.0,BALANCE,0.4023015587917858,HOLD
REPLAY_003261,ESM6.CME@RITHMIC,SHORT,7367.5,7367.5,NO_EXIT,-1.5,0.5,0.0,BALANCE,0.5236920806756858,HOLD
REPLAY_003262,ESM6.CME@RITHMIC,LONG,7367.25,7367.25,NO_EXIT,2.0,-0.25,0.0,BALANCE,0.31255194547440635,HOLD
REPLAY_003263,NQM6.CME@RITHMIC,LONG,28587.25,28593.25,TARGET1,6.0,-0.75,1.5,BALANCE,0.39243721491841543,HOLD
REPLAY_003264,NQM6.CME@RITHMIC,LONG,28586.75,28592.75,TARGET1,6.0,-0.25,1.5,BALANCE,0.3944467828043096,HOLD
REPLAY_003265,NQM6.CME@RITHMIC,SHORT,28590.0,28594.0,STOP,-4.25,0.25,-1.0,BALANCE,0.572676561880958,HOLD
REPLAY_003266,ESM6.CME@RITHMIC,LONG,7368.0,7368.0,NO_EXIT,1.25,-0.75,0.0,BALANCE,0.527567286763381,HOLD
REPLAY_003267,ESM6.CME@RITHMIC,SHORT,7368.25,7368.25,NO_EXIT,-1.0,1.0,0.0,BALANCE,0.7641409453195256,HOLD
REPLAY_003268,NQM6.CME@RITHMIC,SHORT,28592.5,28596.5,STOP,-4.0,3.75,-1.0,BALANCE,0.7414754404823034,HOLD
REPLAY_003269,ESM6.CME@RITHMIC,LONG,7368.5,7368.5,NO_EXIT,0.75,-1.25,0.0,BALANCE,0.7589710525855877,HOLD
REPLAY_003270,NQM6.CME@RITHMIC,LONG,28590.5,28596.5,TARGET1,6.0,-1.75,1.5,BALANCE,0.4740402510305874,HOLD
REPLAY_003271,ESM6.CME@RITHMIC,LONG,7368.25,7368.25,NO_EXIT,1.25,-1.0,0.0,BALANCE,0.44690530095464853,HOLD
REPLAY_003272,NQM6.CME@RITHMIC,SHORT,28591.0,28595.0,STOP,-4.0,2.25,-1.0,BALANCE,0.35960200913284845,HOLD
REPLAY_003273,NQM6.CME@RITHMIC,SHORT,28590.75,28594.75,STOP,-4.0,0.75,-1.0,BALANCE,0.27135918245653884,HOLD
REPLAY_003274,ESM6.CME@RITHMIC,SHORT,7367.75,7367.75,NO_EXIT,-1.75,0.5,0.0,BALANCE,0.7307809372332351,HOLD
REPLAY_003275,NQM6.CME@RITHMIC,SHORT,28594.5,28598.5,STOP,-4.0,1.25,-1.0,BALANCE,0.48703463100830385,HOLD
REPLAY_003276,ESM6.CME@RITHMIC,LONG,7368.25,7368.25,NO_EXIT,1.25,-0.5,0.0,BALANCE,0.5604946899651818,HOLD
REPLAY_003277,ESM6.CME@RITHMIC,SHORT,7368.5,7368.5,NO_EXIT,-1.0,0.75,0.0,BALANCE,0.4514903053688076,HOLD
REPLAY_003278,ESM6.CME@RITHMIC,SHORT,7368.75,7368.75,NO_EXIT,-0.75,1.0,0.0,BALANCE,0.6036917462435067,HOLD
REPLAY_003279,ESM6.CME@RITHMIC,LONG,7368.25,7368.25,NO_EXIT,1.25,-0.5,0.0,BALANCE,0.6242934716466737,HOLD
REPLAY_003280,NQM6.CME@RITHMIC,LONG,28597.5,28593.5,STOP,3.5,-4.0,-1.0,BALANCE,0.5050687398524725,HOLD
REPLAY_003281,ESM6.CME@RITHMIC,LONG,7369.0,7369.0,NO_EXIT,0.5,-1.5,0.0,BALANCE,0.2987394881216399,HOLD
REPLAY_003282,NQM6.CME@RITHMIC,LONG,28596.75,28592.75,STOP,0.75,-4.0,-1.0,BALANCE,0.7927063251736106,HOLD
REPLAY_003283,NQM6.CME@RITHMIC,LONG,28594.0,28590.0,STOP,3.5,-4.0,-1.0,BALANCE,0.7186603781707637,HOLD
REPLAY_003284,ESM6.CME@RITHMIC,LONG,7368.5,7368.5,NO_EXIT,1.0,-1.0,0.0,BALANCE,0.7268635157336276,HOLD
REPLAY_003285,NQM6.CME@RITHMIC,LONG,28593.75,28589.75,STOP,3.75,-4.0,-1.0,BALANCE,0.7495182161662052,HOLD
REPLAY_003286,ESM6.CME@RITHMIC,SHORT,7368.5,7368.5,NO_EXIT,-1.0,1.0,0.0,BALANCE,0.4781859601495961,HOLD
REPLAY_003287,ESM6.CME@RITHMIC,SHORT,7369.25,7369.25,NO_EXIT,-0.25,2.25,0.0,BALANCE,0.6098215721622133,HOLD
REPLAY_003288,NQM6.CME@RITHMIC,SHORT,28592.75,28586.75,TARGET1,-1.25,6.0,1.5,BALANCE,0.39689366045085417,HOLD
REPLAY_003289,ESM6.CME@RITHMIC,SHORT,7368.75,7368.75,NO_EXIT,-0.5,1.75,0.0,BALANCE,0.3393653843302912,HOLD
REPLAY_003290,NQM6.CME@RITHMIC,LONG,28584.5,28580.5,STOP,3.75,-4.0,-1.0,BALANCE,0.7202255383302458,HOLD
REPLAY_003291,NQM6.CME@RITHMIC,LONG,28585.0,28581.0,STOP,1.25,-4.0,-1.0,BALANCE,0.7857510876520649,HOLD
REPLAY_003292,NQM6.CME@RITHMIC,LONG,28580.75,28586.75,TARGET1,6.0,-1.25,1.5,BALANCE,0.5191530738135225,HOLD
REPLAY_003293,NQM6.CME@RITHMIC,LONG,28582.75,28588.75,TARGET1,6.0,-1.5,1.5,BALANCE,0.6620689017220655,HOLD
REPLAY_003294,ESM6.CME@RITHMIC,SHORT,7368.5,7368.5,NO_EXIT,-0.75,1.75,0.0,BALANCE,0.26672549528357153,HOLD
REPLAY_003295,NQM6.CME@RITHMIC,SHORT,28586.5,28580.5,TARGET1,-3.0,6.0,1.5,BALANCE,0.5094592945350271,HOLD
REPLAY_003296,ESM6.CME@RITHMIC,SHORT,7368.75,7368.75,NO_EXIT,-0.5,2.0,0.0,BALANCE,0.5186440182779403,HOLD
REPLAY_003297,NQM6.CME@RITHMIC,SHORT,28587.0,28581.0,TARGET1,0.0,6.0,1.5,BALANCE,0.7059747591477756,HOLD
REPLAY_003298,ESM6.CME@RITHMIC,SHORT,7367.75,7367.75,NO_EXIT,-1.0,1.0,0.0,BALANCE,0.578385984757544,HOLD
REPLAY_003299,ESM6.CME@RITHMIC,LONG,7368.0,7368.0,NO_EXIT,0.75,-1.25,0.0,BALANCE,0.8164985835155041,HOLD
REPLAY_003300,NQM6.CME@RITHMIC,SHORT,28581.5,28575.5,TARGET1,-3.5,6.0,1.5,BALANCE,0.8082454082498284,HOLD
REPLAY_003301,ESM6.CME@RITHMIC,LONG,7368.0,7368.0,NO_EXIT,0.75,-1.25,0.0,BALANCE,0.2884587594520859,HOLD
REPLAY_003302,ESM6.CME@RITHMIC,SHORT,7368.5,7368.5,NO_EXIT,-0.25,1.75,0.0,BALANCE,0.5547744392280677,HOLD
REPLAY_003303,ESM6.CME@RITHMIC,LONG,7368.5,7368.5,NO_EXIT,0.25,-1.75,0.0,BALANCE,0.6614995680324998,HOLD
REPLAY_003304,ESM6.CME@RITHMIC,LONG,7368.0,7368.0,NO_EXIT,0.75,-1.25,0.0,BALANCE,0.5263405692821065,HOLD
REPLAY_003305,NQM6.CME@RITHMIC,LONG,28572.5,28568.5,STOP,2.0,-4.0,-1.0,BALANCE,0.7651106233931059,HOLD
REPLAY_003306,ESM6.CME@RITHMIC,SHORT,7367.5,7367.5,NO_EXIT,-1.25,0.75,0.0,BALANCE,0.6795331923786054,HOLD
REPLAY_003307,NQM6.CME@RITHMIC,SHORT,28569.25,28573.25,STOP,-4.25,0.0,-1.0,BALANCE,0.6976815575531256,HOLD
REPLAY_003308,NQM6.CME@RITHMIC,LONG,28573.0,28569.0,STOP,5.75,-4.25,-1.0,BALANCE,0.41104901337469846,HOLD
REPLAY_003309,ESM6.CME@RITHMIC,LONG,7368.25,7368.25,NO_EXIT,1.0,-1.5,0.0,BALANCE,0.29099743749967916,HOLD
REPLAY_003310,NQM6.CME@RITHMIC,LONG,28573.25,28569.25,STOP,1.25,-4.0,-1.0,BALANCE,0.40901270029766684,HOLD
REPLAY_003311,NQM6.CME@RITHMIC,SHORT,28570.25,28574.25,STOP,-4.0,1.75,-1.0,BALANCE,0.5928806866456361,HOLD
REPLAY_003312,NQM6.CME@RITHMIC,LONG,28572.25,28578.25,TARGET1,6.0,-1.5,1.5,BALANCE,0.6561965450015763,HOLD
